event-id,visible,timestamp,location-long,location-lat,bar:barometric-pressure,external-temperature,gps:dop,gps:satellite-count,gps-time-to-fix,ground-speed,heading,height-above-msl,import-marked-outlier,location-error-numerical,manually-marked-outlier,vertical-error-numerical,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
20432416202,true,2018-06-21 08:34:47.000,6.5907551,53.0073954,,34.0,3.5,4,19.6,0.669584546049278,352.84280326570007,10.0,false,9.8,false,20.0,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416204,true,2018-06-21 08:44:44.000,6.5907776,53.0073774,,38.3,3.4,4,8.7,1.92365362236774,179.477806414313,13.0,false,14.7,false,12.5,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416206,true,2018-06-21 08:54:36.000,6.5907543,53.0073634,,32.3,3.3,4,8.8,0.832474494234679,203.018685744502,7.0,false,15.4,false,15.1,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416208,true,2018-06-21 09:04:27.000,6.5906107,53.0075008,,36.5,3.1,4,7.8,1.02972616281112,271.0128893877704,10.0,false,4.9,false,5.5,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416210,true,2018-06-21 09:14:40.000,6.5904681,53.0075066,,35.8,3.0,4,12.9,1.16378709168904,273.9632701556343,5.0,false,30.9,false,29.6,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416212,true,2018-06-21 09:24:32.000,6.5907072,53.0073906,,35.5,3.0,4,13.0,0.209814412094115,316.5184702688803,36.0,false,20.7,false,29.5,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416214,true,2018-06-21 09:34:36.000,6.5806194,53.0075601,,29.5,2.8,5,25.0,2.50443087741729,316.2558856747302,3.0,false,6.2,false,6.3,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416217,true,2018-06-21 09:44:55.000,6.580342,53.0075686,,30.7,2.7,5,7.4,2.61477602426977,220.461642201712,5.0,false,13.3,false,14.7,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416218,true,2018-06-21 09:55:05.000,6.5806823,53.0075643,,32.1,1.9,8,21.9,0.0263857744597545,243.885168990853,10.0,false,2.8,false,3.0,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416220,true,2018-06-21 10:04:59.000,6.5807599,53.0073831,,35.1,2.2,6,8.3,0.490547499070675,145.782532878056,15.0,false,6.7,false,6.0,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416222,true,2018-06-21 10:14:53.000,6.5814057,53.0073265,,37.6,2.1,6,10.3,2.6185343720831,173.347062873841,18.0,false,26.4,false,28.3,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416224,true,2018-06-21 10:24:44.000,6.5813468,53.007397,,40.2,3.7,4,9.4,0.877018735077572,151.450665339069,19.0,false,38.3,false,33.5,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416226,true,2018-06-21 10:34:35.000,6.5813735,53.0073986,,33.8,4.1,4,8.3,1.71944667467875,87.2300027879859,8.0,false,21.3,false,16.5,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416228,true,2018-06-21 10:44:44.000,6.5813623,53.0073841,,38.9,4.9,4,9.5,2.82429974273934,146.25642260776,15.0,false,44.6,false,18.8,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416230,true,2018-06-21 10:54:46.000,6.581251,53.0074869,,35.5,6.1,4,19.5,2.07758604408354,146.198279679813,14.0,false,24.6,false,8.3,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416232,true,2018-06-21 11:04:58.000,6.5804059,53.0080971,,36.8,7.9,4,23.4,4.93929240436471,140.984603542351,30.0,false,76.4,false,22.0,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416234,true,2018-06-21 11:15:07.000,6.5813749,53.0073557,,40.6,1.3,9,24.6,0.0295888619168738,255.575777523345,11.0,false,5.0,false,9.7,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416236,true,2018-06-21 11:24:58.000,6.5813248,53.0073471,,36.8,1.5,8,7.8,0.586654407910771,278.1213292673105,9.0,false,6.5,false,7.5,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416238,true,2018-06-21 11:34:50.000,6.5813508,53.0072938,,33.6,2.1,7,7.8,0.683052575488579,234.204938781309,5.0,false,7.3,false,7.8,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416240,true,2018-06-21 11:44:42.000,6.5813393,53.0073347,,38.5,2.3,7,7.9,0.263145455899397,246.378620900896,12.0,false,8.4,false,8.8,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416242,true,2018-06-21 11:54:34.000,6.5813881,53.0073291,,37.5,2.4,7,7.9,0.574186673024662,178.551592527825,11.0,false,9.0,false,11.9,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416244,true,2018-06-21 12:04:29.000,6.5814084,53.0074548,,36.3,3.0,5,10.9,2.06948440918669,178.793813169371,17.0,false,22.0,false,20.7,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416246,true,2018-06-21 12:14:19.000,6.5804242,53.008418,,35.4,3.2,5,9.1,1.01748579108611,206.16045840779,15.0,false,17.9,false,34.8,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416248,true,2018-06-21 12:24:28.000,6.5804916,53.0084195,,33.3,3.2,5,10.1,1.05416268609673,177.009239992742,4.0,false,18.6,false,27.5,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416250,true,2018-06-21 12:34:29.000,6.5899727,53.0072341,,31.1,8.2,4,19.1,0.0108700009162373,209.444009079151,44.0,false,7.7,false,16.4,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416252,true,2018-06-21 12:44:55.000,6.5856976,53.0067397,,32.9,1.8,7,37.0,0.0398056688214766,266.6110131169133,7.0,false,2.2,false,3.2,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416254,true,2018-06-21 12:54:50.000,6.5842873,53.0072062,,27.9,1.8,7,8.3,0.198858726265751,6.51656364033116,11.0,false,4.3,false,5.1,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416255,true,2018-06-21 13:04:41.000,6.5841861,53.0073337,,28.5,1.6,8,7.4,1.10339014766814,329.4965200394301,6.0,false,6.1,false,6.5,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416259,true,2018-06-21 13:29:46.000,6.5840599,53.0072201,,33.0,1.5,7,8.5,1.05812118058203,305.7734615764539,4.0,false,9.6,false,9.8,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416263,true,2018-06-21 13:59:21.000,6.5804325,53.0075469,,35.7,4.3,5,7.7,1.4382643093366,299.9045270548155,7.0,false,7.4,false,8.7,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416267,true,2018-06-21 14:29:23.000,6.5798793,53.0082474,,32.1,9.7,4,17.9,0.607427373541735,313.4515878998481,-10.0,false,6.1,false,13.6,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416269,true,2018-06-21 14:39:32.000,6.5805822,53.0075145,,30.2,7.2,4,18.9,1.19877821252346,337.6096079509457,5.0,false,7.2,false,13.8,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416270,true,2018-06-21 14:49:29.000,6.5806203,53.007517,,26.8,3.9,5,8.0,0.68658210600293,321.7656797831739,-3.0,false,7.2,false,12.3,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416272,true,2018-06-21 14:59:20.000,6.5813572,53.0074652,,29.9,3.7,5,7.1,0.948248526273074,159.0361945151,-5.0,false,14.2,false,29.9,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416274,true,2018-06-21 15:09:13.000,6.5814347,53.0075306,,31.3,3.5,5,8.2,0.456019328617957,3.07234078334857,3.0,false,11.2,false,26.3,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416276,true,2018-06-21 15:19:05.000,6.5808668,53.008351,,29.6,3.4,5,8.2,2.46502938781488,314.3411678174523,1.0,false,8.2,false,9.8,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416279,true,2018-06-21 15:29:13.000,6.5805509,53.0083782,,29.7,3.4,5,8.3,0.812163859448416,1.45225567280168,6.0,false,6.4,false,14.4,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416281,true,2018-06-21 15:39:05.000,6.5908207,53.0073648,,29.5,3.6,5,8.4,0.728653565155462,331.7937002730338,4.0,false,10.6,false,23.2,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416283,true,2018-06-21 15:49:13.000,6.5915309,53.0076863,,29.5,4.0,5,8.4,1.14263634479292,321.9733393111724,5.0,false,5.9,false,9.1,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416285,true,2018-06-21 15:59:15.000,6.5915117,53.0076965,,32.3,6.4,4,18.5,0.474181286962942,312.7943893764861,7.0,false,5.9,false,8.5,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416287,true,2018-06-21 16:09:36.000,6.5856871,53.0066804,,31.6,1.6,8,31.4,0.2044566390641,251.678937697112,6.0,false,4.1,false,3.6,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416288,true,2018-06-21 16:19:36.000,6.5856963,53.0067236,,31.9,1.8,7,7.6,0.911792234643632,312.2046520928201,5.0,false,4.7,false,5.4,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416290,true,2018-06-21 16:29:29.000,6.5856549,53.0067417,,34.0,1.9,7,8.7,0.410531357147605,329.0343560078673,5.0,false,3.8,false,4.7,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416292,true,2018-06-21 16:39:20.000,6.5856084,53.0067027,,31.2,2.1,7,7.7,0.458128235236296,207.787006031644,6.0,false,4.2,false,5.6,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416294,true,2018-06-21 16:49:13.000,6.5856537,53.0066648,,29.7,2.4,7,8.8,0.852543146829872,274.6913285297716,8.0,false,5.5,false,8.4,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416296,true,2018-06-21 16:59:04.000,6.5855633,53.0067355,,30.5,2.6,7,7.9,0.436420402435821,207.190555917233,7.0,false,3.8,false,6.3,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416298,true,2018-06-21 17:08:56.000,6.5855508,53.0067481,,31.0,2.7,7,7.9,1.23585450779504,220.459413541453,5.0,false,5.3,false,8.2,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416300,true,2018-06-21 17:18:48.000,6.585541,53.0067611,,32.5,2.6,7,8.0,0.590798965669489,252.278998924383,7.0,false,7.6,false,12.5,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416302,true,2018-06-21 17:28:58.000,6.5841959,53.0071733,,31.6,2.7,6,7.6,0.32654418201196,232.926445822434,15.0,false,4.2,false,9.7,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416304,true,2018-06-21 17:38:50.000,6.583839,53.0074841,,28.8,2.1,7,10.1,0.278931825212522,268.9956964280697,2.0,false,11.4,false,13.9,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416306,true,2018-06-21 17:48:41.000,6.5805721,53.0084013,,30.4,2.3,6,9.2,0.479272686719889,295.4078263479419,13.0,false,5.7,false,9.3,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416309,true,2018-06-21 18:03:20.000,6.5887571,53.0068142,,27.6,2.0,6,8.3,1.69267386370102,291.6518252060745,14.0,false,5.5,false,6.9,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416311,true,2018-06-21 18:13:28.000,6.5859023,53.0050589,,23.0,1.9,6,8.4,22.9842407693158,122.818097625594,9.0,false,4.8,false,7.1,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416313,true,2018-06-21 18:23:20.000,6.5856825,53.0066504,,29.1,1.8,6,8.4,1.44348571090296,297.3791482529569,3.0,false,4.3,false,5.6,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416315,true,2018-06-21 18:33:12.000,6.5857304,53.0066758,,29.2,1.7,6,8.5,0.0493532862636753,359.6097103062678,6.0,false,5.4,false,6.7,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416317,true,2018-06-21 18:43:04.000,6.5857463,53.0066664,,29.2,2.1,5,8.5,0.132436883456861,86.9305287169212,6.0,false,4.4,false,6.5,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416319,true,2018-06-21 18:52:56.000,6.5857659,53.0066746,,28.3,2.0,5,8.6,0.0893794657561725,44.8902947416244,1.0,false,4.2,false,7.4,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416321,true,2018-06-21 19:02:47.000,6.5903951,53.0073069,,26.3,3.0,4,7.7,14.1913498775694,64.6164730775438,4.0,false,8.2,false,13.1,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416323,true,2018-06-21 19:12:47.000,6.5892806,53.0078869,,29.0,2.9,4,15.7,0.436335722894085,10.2011536772242,14.0,false,20.4,false,16.7,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416325,true,2018-06-21 19:22:48.000,6.592551,53.0072635,,23.5,2.8,4,8.8,6.51639883523607,216.006226150616,17.0,false,12.4,false,14.9,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416327,true,2018-06-21 19:32:41.000,6.5903452,53.0070333,,28.5,2.8,4,9.9,0.180879542588064,17.9823390741891,23.0,false,7.0,false,8.9,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416329,true,2018-06-21 19:42:32.000,6.5892007,53.007394,,27.7,2.8,4,8.8,1.13131245206364,135.827406542856,4.0,false,13.5,false,26.2,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416331,true,2018-06-21 19:53:06.000,6.5892028,53.007405,,27.6,1.8,7,34.8,0.00855975333662266,79.85975912847,13.0,false,7.1,false,6.6,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416333,true,2018-06-21 20:03:03.000,6.5906055,53.0075234,,23.8,3.4,5,8.1,0.705996338974986,260.9432965884684,15.0,false,6.4,false,10.1,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416335,true,2018-06-21 20:12:55.000,6.5898876,53.006856,,24.6,3.3,5,8.1,0.896490809005871,295.0535834534231,11.0,false,6.8,false,8.0,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416337,true,2018-06-21 20:23:03.000,6.5905598,53.0073059,,26.4,2.0,7,24.1,1.29098086940667,172.931448278806,12.0,false,9.3,false,10.1,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416339,true,2018-06-21 20:32:54.000,6.5901059,53.0076024,,27.6,4.1,6,7.3,0.881171641358513,300.3299042916374,0.0,false,7.8,false,11.5,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416341,true,2018-06-21 20:42:47.000,6.5900899,53.007489,,26.9,4.0,6,8.3,1.23191542533473,311.1047147944282,7.0,false,6.8,false,7.3,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416343,true,2018-06-21 20:52:39.000,6.588752,53.0067603,,25.0,1.9,7,8.4,0.196369692395695,270.7443001477103,11.0,false,4.5,false,5.9,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416345,true,2018-06-21 21:02:30.000,6.5888465,53.0068068,,24.5,1.8,7,7.4,0.141597607040361,275.5001818825681,11.0,false,5.1,false,4.1,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416347,true,2018-06-21 21:12:23.000,6.5905236,53.0073535,,26.3,1.7,7,8.4,0.293326625166785,242.332168708692,7.0,false,8.4,false,8.6,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416349,true,2018-06-21 21:22:15.000,6.5837053,53.0078353,,24.5,2.9,6,8.6,15.6691740556798,255.313080724918,15.0,false,7.0,false,5.9,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416351,true,2018-06-21 21:32:22.000,6.5821811,53.0092915,,28.0,3.4,5,7.6,0.854198581414255,245.91353330657,22.0,false,16.0,false,15.1,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416353,true,2018-06-21 21:42:15.000,6.582173,53.0093092,,28.6,3.1,5,8.7,1.03780566926758,312.2684526755891,16.0,false,8.5,false,8.0,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416355,true,2018-06-21 21:52:06.000,6.5818576,53.009453,,28.8,2.8,5,7.8,0.916844693681722,246.64486887375,1.0,false,6.7,false,6.1,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416357,true,2018-06-21 22:02:30.000,6.5821491,53.0093072,,27.1,2.7,7,39.6,0.0682821605389031,9.66420280036861,4.0,false,4.3,false,5.0,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416359,true,2018-06-21 22:12:22.000,6.5821268,53.0093747,,28.8,2.9,7,7.8,0.446817859066832,354.5538028554895,3.0,false,5.6,false,8.0,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416361,true,2018-06-21 22:22:15.000,6.5822525,53.0092777,,28.1,3.8,6,9.0,0.67600680888831,333.5891922407447,3.0,false,6.6,false,7.6,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416363,true,2018-06-21 22:32:06.000,6.5823141,53.0090928,,28.3,4.7,6,8.0,1.55139119084484,339.3645010038633,21.0,false,11.9,false,9.7,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416365,true,2018-06-21 22:42:08.000,6.5820938,53.0093415,,28.5,5.9,5,18.1,0.465017179530054,293.0380962702668,2.0,false,6.7,false,5.2,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416367,true,2018-06-21 22:52:17.000,6.5821684,53.0091889,,27.4,6.4,5,19.0,0.718259889207414,336.6529095240649,4.0,false,7.8,false,7.5,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416369,true,2018-06-21 23:02:24.000,6.5821754,53.0092193,,27.9,9.4,4,18.2,0.481183056254157,332.115891231575,5.0,false,9.8,false,8.8,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416371,true,2018-06-21 23:12:48.000,6.5821704,53.0092618,,27.8,9.8,4,18.3,0.807584713417413,335.1876548265775,-3.0,false,10.2,false,10.0,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416373,true,2018-06-21 23:22:56.000,6.582043,53.0093005,,28.2,9.9,4,18.3,1.33998532406772,331.9348755502384,5.0,false,9.8,false,10.3,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416375,true,2018-06-21 23:33:08.000,6.5820554,53.0093055,,28.4,9.7,4,22.3,1.73633381788671,327.0162257957996,6.0,false,18.8,false,13.5,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416377,true,2018-06-21 23:43:42.000,6.5822005,53.0092132,,27.3,9.5,4,19.7,0.989544382911813,323.0455585908745,4.0,false,22.9,false,13.7,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
20432416379,true,2018-06-21 23:54:06.000,6.5822281,53.0092608,,27.7,2.7,7,32.4,0.0718218417825366,98.3119298007389,2.0,false,3.5,false,6.2,"gps","Haematopus ostralegus","5642","5515851","O_ASSEN - Eurasian oystercatchers (Haematopus ostralegus, Haematopodidae) breeding in Assen (the Netherlands)"
